DEVCLASS,COMPONENT,PARENTCL,CTEXT
RSBOLAP_BICS_CONSUMER,BR81000011,RSBOLAP,Services for Java Consumer Services
RSBOLAP_BICS_EXITS,BR81000011,RSBOLAP,End BIC
RSBOLAP_BICS_ITEM_EXIT,BR81000011,RSBOLAP,Package for ITEM Exits
RSBOLAP_BICS_PROVIDER,BR81000011,RSBOLAP,BICS Provider
RSBOLAP_BICS_PROVIDER_VAR,BR81000011,RSBOLAP_BICS_PROVIDER,Variables in BI Consumer Services
RSBOLAP_DESIGN_TIME,BR81000011,RSBOLAP,BICS BW Design Time Services
RSBOLAP_GENERAL,BR81000011,RSBOLAP,Contains general objects for RSBOLAP
RSBOLAP_LIST_QUERY_VIEW,BR81000011,RSBOLAP,Query View Navigation (Flat)
RSBOLAP_QUERY_VIEW,BR81000011,RSBOLAP,Query Navigational State
RSBOLAP_QUERY_VIEW_INTERNAL,BR81000011,RSBOLAP_QUERY_VIEW,Internal Interfaces for Query View Processing
RSBOLAP_SELECTION_OBJECT,BR81000011,RSBOLAP,Selection object
RSBOLAP_SELECTION_OBJECT_INT,BR81000011,RSBOLAP_SELECTION_OBJECT,Internal Interfaces for Selection Object
RSBOLAP_VARIABLE,BR81000011,RSBOLAP,Variables Processing
RSBOLAP_VARIABLE_INT,BR81000011,RSBOLAP_VARIABLE,Internal Objects for Variables
RSBOLAP_WORKSPACES,BR81000011,BW_DATA_MART,BW Workspaces
RSBW,ARS0000024,BW_FOUNDATION,BW Component Hierarchy
RSB_GUI,BR81000018,BW_WHM,Open Hub Service - GUI - Release 7.1
RSCAF,BR81000013,BW_EXTERNAL,CAF BW integration utilities
RSCC,BR81000012,BW_FOUNDATION,BW Customizing
RSCDS,BR81000012,BW_INFOCUBE_OPERATIONS,Summarization Routines for Fact Table
RSCI,BR81000011,BW_BEX,Objects for Special Web Items
RSCNV,BR81000018,BW_WHM,Package for Metadata Remodeling
RSCNV_API,BR81000018,BW_WHM,Remodeling API
RSCON_EW,BH20000004,BW_EARLY_WATCH,Early Watch Reporting for BI Content
RSCOPA,ARS0000025,BW_EXTERNAL,SAP BW-Objects for R/3 CO-PA (Profitability Analysis)
RSCOPY,BR81000019,BW_WHM,Data Flow Copy
RSCOREADA,BR81000001,BW_CORE_SYS_DB,BI Core Porting: MaxDB
RSCOREDB2,J040000005,BW_CORE_SYS_DB,BI Core Porting: DB2-z/OS
RSCOREDB4,J040000006,BW_CORE_SYS_DB,BI Core Porting: AS400
RSCOREDB6,J040000007,BW_CORE_SYS_DB,BI Core Porting: DB6
RSCOREHDB,BR81000001,BW_CORE_SYS_DB,BI-Core Portierung: NewDB
RSCOREMSS,J040000004,BW_CORE_SYS_DB,BI Core Porting: Microsoft SQL Server
RSCOREORA,J040000002,BW_CORE_SYS_DB,BI Core Porting: Oracle DB
RSCORESYB,BY30000002,BW_CORE_SYS_DB,SAP BW on Sybase ASE (BI Core)
RSCR,ARS0000021,BW_BEX,Formatted Reporting
RSCRM,AEC0000003,BW_CRM,BW Objects for CRM
RSCRM_BAPI,ARS0000021,BW_CRM,Segmentation BAPI
RSCRM_FM_DF_BUDGET_CALC,AEC0000003,BW_CRM_FM_DYNAMIC_FUNDING,CRM Fund Management Dynamic Funding Budget Calculation
RSCRM_FM_DF_COMMON,AEC0000003,BW_CRM_FM_DYNAMIC_FUNDING,CRM Fund Management Dynamic Funding Common Objects
RSCRM_FM_DF_RATE,AEC0000003,BW_CRM_FM_DYNAMIC_FUNDING,CRM Fund Management Dynamic Funding Rates
RSCRM_FM_DF_RFC,AEC0000003,BW_CRM_FM_DYNAMIC_FUNDING,CRM Fund Management Dynamic Funding RFC
RSCRM_IMP_BADI,AEC0000003,BW_CRM_IN_MEMORY_PLANNING,CRM In-Memory Planning BADI
RSCRM_IMP_CORE,AEC0000003,BW_CRM_IN_MEMORY_PLANNING,203
RSCRM_IMP_CUSTOMIZING,AEC0000003,BW_CRM_IN_MEMORY_PLANNING,CRM In-Memory Planning Customizings
RSCRM_IMP_INTEGRATION_TEST,AEC0000003,RSCRM_IMP_TEST,143
RSCRM_IMP_RFC,AEC0000003,BW_CRM_IN_MEMORY_PLANNING,CRM In-Memory Planning RFC layer
RSCRM_IMP_TEST,AEC0000003,BW_CRM_IN_MEMORY_PLANNING,143
RSCRM_IMP_TEST_TDC,AEC0000003,RSCRM_IMP_TEST,143
RSCRM_IMP_TEST_TOOLS,ARS0000025,BW_CRM_IN_MEMORY_PLANNING,CRM In-Memory Planning Test Tools
RSCRM_IMP_TEST_UTIL,AEC0000003,RSCRM_IMP_TEST,141
RSCRM_INTERFACES,ARS0000023,BW_CRM,Interfaces for CRM
RSCRM_LEGACY,ARS0000021,BW_CRM,Mapping the BDS Key for Query Views to New View ID
RSCRT,BR81000019,BW_WHM,(Near)-Real-Time Data Transfer into BW
RSCTT,BR81000012,BW_CORE_META_DATA,Currency Conversions in Business Information Warehouse
RSCUC,BR81000012,BW_INFOCUBE_OPERATIONS,
RSD,BR81000016,BW_CORE_META_DATA,BW: Data Basis InfoObjects and Core Services
RSDA,BR81000019,BW_WHM,BW Data Archiving and Near-line Storage. Core Functions
RSDAS,BR81000011,BW_DEPRECATED,BW: Data Access Services
RSDA_NEARLINE_IF_LOCAL,BR81000019,BW_WHM,Local Nearline Interface for SAP BW
RSDA_SDB,BR81000019,BW_WHM,BW Archiving: Nearline Adapter for MaxDB
RSDA_SYB,BR81000019,BW_SYS_DB,BW Nearline connection for Sybase IQ
RSDA_TCO,BR81000019,RS_TCO_MAIN_OM,Technical Content: BW Archiving
RSDA_WS,BR81000019,BW_WHM,BW Archiving: Near-Line Adapter for Web Service
RSDA_WSD,BR81000019,BW_WHM,BW Nearline Storage: Web Service Definition
RSDB2,J040000005,BW_SYS_DB,BW: Porting DB2-z/OS
RSDB2A,J040000005,BW_SYS_DB,IBM DB2 Analytics Accelerator suppport
RSDB2NLS,J040000005,BW_SYS_DB,BW: Porting DB2-z/OS
RSDB4,J040000006,BW_SYS_DB,SAP NW BW on IBM i (DB4)
RSDB6,J040000007,BW_SYS_DB,BW: Port DB6
RSDB6_7EHP1,J040000007,BW_SYS_DB,Development EHP1 / BI 7.01 and BI 7.11
RSDB6_NLS,J040000007,BW_SYS_DB,RSDB6_NLS
RSDD,BR81000012,BW_ANALYTICAL_ENGINE,BW: Data basis data manager
RSDDB,BR81000012,BW_BWA,BIA Objects and Write Routines
RSDDB_UI,BR81000012,BW_BWA,UI Transaction RSDDB
RSDDG,BR81000021,BW_COMPOSITES,BI Demo Data Generation
RSDDK,BR81000012,BW_INFOCUBE_OPERATIONS,BW Aggregates
RSDDMW_UM,BR81000012,BW_ANALYTICAL_ENGINE,Upload Manager Maxwell
RSDDTPS,BR81000012,BW_WHM,Polestar Integration
RSDDTPS_CORE,BR81000012,RSDDTPS,Main Package RSDDTPS
RSDDTPS_FML,BR81000012,RSDDTPS,RSDDTPS_FML
RSDDTPS_HIER,BR81000012,RSDDTPS,RSDDTPS_HIER
RSDDTPS_PERSIST,BR81000012,BW_ANALYTICAL_ENGINE,Persistence Layer for TransientProvider
RSDDTPS_PROV,BR81000012,RSDDTPS,RSDDTPS_PROV
RSDDTPS_SHT,BR81000012,RSDDTPS,Polestar Integration
RSDDTPS_UI,BR81000012,RSDDTPS,RSDDTPS_UI
RSDDTREX,BR81000012,BW_BWA,TREX Aggregate
RSDDTREX_CORE,BR81000012,BW_CORE_WHM,BWA services that are also needed in the core
RSDDTZA,BR81000012,BW_BWA,BIA ZA Maintenance Monitor and Functions
RSDD_CALCSCENARIO,BR81000012,BW_ANALYTICAL_ENGINE,Create Calculation Scenario
RSDD_CREATECUBE,BR81000012,BW_ANALYTICAL_ENGINE,Create Cube in BWA
RSDD_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,Data Manager: Write InfoCube
RSDD_EXCEL,BR81000012,BW_CORE_WHM,Access to Excel using GUI
RSDD_HDB_INDEX,BR81000012,BW_BWA,Access Layer for New DB Calc. Engine
RSDD_LM,BR81000012,BW_ANALYTICAL_ENGINE,Lean Modeler
RSDD_LTIP_APD,BR81000012,RSDD_LTIP_WHM,Services for the APD to access logical indexes
RSDD_LTIP_CUBE_CREATE_CMD,BR81000012,RSDD_TIP_LOGI,Create Cube command
RSDD_LTIP_IPROV,BR81000012,RSDD_TIP_LOGI,InfoProvider Wrapping of TREX Olap Indexes
RSDD_LTIP_LOG,BR81000012,RSDD_TIP_LOGI,Application and Performance Log of Analytical Indexes
RSDD_LTIP_METADATA,BR81000012,RSDD_TIP_LOGI,Metadata Layer for Logical Indexes
RSDD_LTIP_PUBLISH_UI,BR81000012,RSDD_LTIP_WHM,Publish OLAP Indexes as InfoProviders
RSDD_LTIP_SERVICE,BR81000012,BW_ANALYTICAL_ENGINE,TransientProvider Services
RSDD_LTIP_TABLE,BR81000012,RSDD_TIP_LOGI,Transient Provider on a Table
RSDD_LTIP_TREX_CONNECTION,BR81000012,RSDD_TIP_LOGI,Connections to TREX Servers
RSDD_LTIP_WHM,ARS0000022,BW_WHM,Logical Indexes as Transient InfoProviders
RSDD_MU,BR81000012,BW_WHM,Maxwell Export
RSDD_MU_UI,BR81000012,RSDD_MU,OBSOLETE! - Objects moved because of DDIC entries
RSDD_STAT,BR81000012,BW_ANALYTICAL_ENGINE,BW Statistics
RSDD_STAT_UI,BR81000012,BW_ADMIN_COCKPIT,Maintenance and UI of Query Runtime Statistics
RSDD_TIP_LOGI,BR81000012,BW_ANALYTICAL_ENGINE,Logical Indexes as Transient InfoProviders
RSDD_TIP_TREX,BR81000012,RSDD_TIP_LOGI,
RSDD_XML,BR81000012,BW_ANALYTICAL_ENGINE,Create Calculation View
RSDF,BR81000017,BW_WHM,Front-End for Data Warehousing Workbench Data Flow
RSDF_CONTENT,BR81000017,BW_WHM,Content: Dataflow Templates
RSDF_GENERATOR,BR81000019,BW_WHM,Wizards for Data Flow Generation
RSDF_GUI,BR81000017,BW_WHM,Data Warehousing Workbench Data Flow
RSDG,BR81000018,BW_META_DATA,BW: Data basis generation
RSDINP,ARS0000021,BW_BEX,Data Entry for Demo and Prototyping
RSDL,BR81000019,BW_WHM,BW: DB Connect - SDK Connect
RSDM,ARS0000023,BW_BEX,Data Mining
RSDMD,BR81000018,BW_WHM,Master Data Update
RSDMDD,BR81000018,BW_WHM,Delete Master Data by Package
RSDMMD,BR81000017,BW_WHM,Visualization of the InfoCube Data Model
RSDP,BR81000012,BW_TO_BE_DELETED,MS Analysis Server Functionality
RSDQM,BR81000019,BW_WHM,Data Quality Management
RSDRC,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager InfoProvider Read Access
RSDRCRM,BR81000012,RSDRCRM_TOP,Service Layer for CRM Segmentation
RSDRCRM_SEG,BR81000012,RSDRCRM_TOP,RFC Wrapper for Methods Calls with Package RSDRCRM
RSDRCRM_SEG_TEST,BR81000012,RSDRCRM_TOP,RFC Wrapper for Methods Calls with Package RSDRCRM
RSDRCRM_TOP,BR81000012,BW_WHM,Service Layer for CRM Segmentation
RSDRC_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,Data Manager InfoCube Access
RSDRC_LAYER,BR81000012,BW_ANALYTICAL_ENGINE,OLAP Layer Data Manager Part
RSDRD,BR81000012,BW_INFOCUBE_OPERATIONS,Delete Data Manager Data
RSDRI,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager External Interfaces
RSDRI_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,Data Manager InfoCube Access
RSDRI_DBA_HDB,BR81000018,BW_INFOCUBE_OPERATIONS,HDB-Specific RSDRI Development
RSDRI_DF,BR81000012,BW_ANALYTICAL_ENGINE,Facade for Data Federator
RSDRI_DF_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,WHM Part of Facade for Data Federator
RSDRP,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager Query Handler
RSDRS,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager SQL Interface
RSDRU,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager Database Utilities
RSDRU_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,Interface for porting-relevant functions (DBA. objects)
RSDRV,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager Virtual InfoProvider
RSDRV_DBA,BR81000018,BW_INFOCUBE_OPERATIONS,Data Manager Virtual InfoProviders: DBA Share
RSDRV_SEM,BR81000012,BW_ANALYTICAL_ENGINE,Data Manager Interface for SEM-BCS
RSDS,BR81000019,BW_WHM,Apollo DataSource
RSDSH_WP_ADDON,HLB0009078,WP-PI,Add-on for Search Help Support in Drag&Relate
RSDS_ACCESS,BR81000019,BW_WHM,Access methods Apollo DataSource
RSDS_QUEUE,BR81000019,BW_WHM,BW Delta Queue for Push DataSources
RSDU_REPART,BR81000012,BW_INFOCUBE_OPERATIONS,Repartitioning of InfoProvider
RSD_DTA,BR81000018,BW_CORE_META_DATA,Core InfoProvider Services
RSD_IPRO,BR81000018,BW_META_DATA,BI InfoProvider
RSD_MAPPING,BR81000018,BW_META_DATA,Mapping Service for InfoObjects
RSEC,BR81000012,BW_ANALYTICAL_ENGINE,BI AS Analysis Authorizations
RSECLOPD,BR81000012,BW_COMPOSITES,Special Revision Requirements
RSENQ,ARS0000022,BW_WHM,Lock Manager
RSENQ_CORE,ARS0000022,BW_CORE_WHM_MISC,Lock Manager (Core)
RSEPM,ARS0000023,RS_TCO_MAIN_MM,
RSER,BR81000011,BW_BEX,Report Designer (reserved). Also see RS_BEX_REPORT
RSES,HLB0100455,BW_SAPI,SAPI DataSource - ESR References
RSESH,BR81000016,BW_META_DATA,Enterprise Search: Connector to BI
RSESH_EXTRACTION,BRA0000021,BW_EXTERNAL,Enterprise Search Hub
RSEXT,BR81000017,BW_WHM,Enhancement Options in BW
RSFC,BR81000012,BW_COMPOSITES,Technology for Feature Content
RSFC_TXT,ARS0000021,BW_BEX,Texts for RSFC Transaction
RSFO,BR81000019,BW_WHM,Integration of Formula Editor in Transfer/Update Rules
RSFO_DEP,BR81000019,BW_WHM,Release-Specific RSDO Objects
RSFO_DEP_,BR81000019,BW_WHM,Release-Dependent Objects from Package RSFO
RSFREQUENT_UPLOAD,ARS0000022,RS_BCT_STRUPAK,Frequent data upload from source systems
RSGIS,BR81000011,BW_BEX,BEx GIS Server Components
RSGM,BR81000017,BW_WHM,Graphical Model
RSGMD,BR81000017,BW_WHM,Graphical Modeling: Data Flow Model
RSGRAPHICS,BR81000017,BW_WHM,BW: Classes for Network Graphics
RSHDB,BR81000001,BW_SYS_DB,BW Porting HDB
RSHDB_MON,ARS0000022,BW_WHM,Package for Process Chain Type in NewDB
RSHDB_PC,ARS0000022,BW_WHM,Package for Process Chain Type in NewDB
RSIGS,BR81000011,BW_BEX,Functions for IGS Call
RSIM,BR81000016,BW_ADMIN_COCKPIT,BI Monitoring Integration into NWA and BYD.
RSIMCONTENT,BR81000016,BW_ADMIN_COCKPIT,Content Objects for BI-Modelling
RSIMG,ARS0000022,BW_FOUNDATION,IMG Texts and Release Notes
RSIO,HLB0100455,BW_SAPI,Maintenance of Source System Propoerties of IOs
RSIQM,BR81000019,BW_DEPRECATED,Information Quality Management in BI
RSIQM_EXTRACTION,BR81000019,RSIQM,IQM in BI: Extraction
RSIQM_INSPECTION,BR81000019,RSIQM,IQM in BI: Inspection Plan
RSIS,BR81000031,BW_DATA_MINING,Intelligent Services Definitions
RSISC,BR81000031,BW_DATA_MINING,Intelligent Services Content
RSISCS,BR81000019,BW_WHM,
RSISD,BR81000031,BW_DATA_MINING,Intelligent Services Demo
RSISP,BR81000031,BW_DATA_MINING,Intelligent Services Parameterization Components
RSISR,BR81000031,BW_DATA_MINING,Intelligent Services Runtime
RSISW,BR81000031,BW_DATA_MINING,Intelligent Services Workbench
RSIWA,BR81000017,BW_WHM,Impact and Water Level Display - Apollo
RSIWP,BR81000018,BW_EXTERNAL,ILM: Connection to BW
RSIWP_RWC_CONTENT,BR81000018,RSIWP,Content for Retention Warehouse
RSIWP_RWC_PRODLIAB,BR81000018,RSIWP_RWC_CONTENT,Product Liability
RSIWP_RWC_TAX,BR81000018,RSIWP_RWC_CONTENT,Tax Auditing
RSKPI,BR81000011,BW_BEX,KPI Monitoring
RSKS,BR81000019,BW_WHM,InfoSource 7.0
RSLOPD,ARS0000025,BW_DEPRECATED,LOPD development objects
RSLPO,BR81000018,BW_WHM,Logical Partitioning - Independent Objects
RSLPO_BADI,BR81000018,BW_WHM,Semantic Partitioning: Business Add-Ins (BAdIs)
RSLPO_CHECK,BR81000018,BW_WHM,Logical Partitioning: Consistency Checks
RSLPO_DFG,BR81000018,BW_WHM,Logical Partitioning: Data-Flow Generation
RSLPO_GEN,BR81000018,BW_WHM,Logical Partitioning: Generation
RSLPO_GENERAL,BR81000018,BW_WHM,Package for general Objects(Avoid Package Check Problems)
RSLPO_GUI,BR81000018,BW_WHM,Logical Partitioning: GUI
RSLPO_LOCKS,BR81000018,BW_WHM,Logical Partitioning: Lock
RSLPO_PARTGUI,BR81000018,BW_WHM,UI for Specifying Partitioning Criteria
RSLPO_PC,BR81000018,BW_WHM,Logical Partitioning: Process Chain Integration
RSLPO_PC_TEMPLATE,BR81000018,BW_WHM,Logical Partitioning: Generate Process Chains
RSLPO_STATUS,BR81000018,BW_WHM,Status overview
RSLPO_TLOGO,BR81000018,BW_WHM,Semantic Partitioning: Metadata / TLOGO Implementation
RSLPO_TOOLS,BR81000018,BW_WHM,Diverse Tool Classes for Logical Partitioning
RSL_BACKUP,BR81000012,BW_DATA_MART,Backup/recovery
RSL_FACADE,BR81000012,BW_DATA_MART,Facade/Services for BW Workspaces
RSL_ME,BR81000012,BW_ANALYTICAL_ENGINE,Mawell Engine
RSL_MI,BR81000012,BW_ANALYTICAL_ENGINE,Analytical Indexes
RSL_STREAMWORK,BR81000012,BW_DATA_MART,Services for SAP StreamWork Integration
RSL_TLOGO,BR81000016,BW_CORE_META_DATA,Lean BW: TLOGO Framework
RSL_UI,BR81000012,BW_DATA_MART,CompositeProvider UI Package
RSL_UTILITIES,BR81000012,BW_DATA_MART,Services for the Workspaces
RSL_WSP,BR81000012,BW_DATA_MART,BWA Workspaces
RSMD,BR81000018,BW_DEPRECATED,Master Data Conversion (Alpha)
RSMDM_BI_INTEGRATION,BR81000018,BW_TO_BE_DELETED,Business Information Warehouse: MDM Integration DEV STOPPED!
RSMDP,BR81000018,BW_WHM,Master Data Processing
RSMD_RS,BR81000012,BW_ANALYTICAL_ENGINE,Master Data Read Services ( Value Help etc)
RSMD_UC,BR81000018,BW_WHM,Master Data Services: Where-Used-Check
RSMD_UC_AUNIT,BR81000018,BW_WHM,Test
RSMHIER,BR81000019,BW_WHM,Process Type for Loading Multiple Hierarchies
RSMIGR,J040000001,BW_SYS_DB,DB Heterogeneous Migration
RSMIGRATE,BR81000019,BW_WHM,Migration of BW data flows 3.x -> 7.x
RSMMR_BI,BR81000016,BW_META_DATA,MMR BI Persistence Component (ABAP stack)
RSMRM_ACCR,B520000052,RS_BCT_STRUPAK,Accrual Models
RSMRM_CORM,B520000052,RS_BCT_STRUPAK,Coupon Redemption Modeling
RSMRM_GENERAL,B520000052,RS_BCT_STRUPAK,MRM: General objects
RSMRM_MKTCAL,B520000052,RS_BCT_STRUPAK,MRM: Marketing Calendar / Gantt Charts
RSMSS,J040000004,BW_SYS_DB,Microsoft SQL Server Porting
RSNDI,BR81000018,BW_WHM,Interface for NDIs (SEM
RSNETGRAPHIC,BR81000017,BW_CORE_WHM,BW Network - internal use only for TRFN
RSO,BR81000016,RSO_MAIN,BW Repository: Infastructure and Core GUI Components
RSOA,BR81000019,BW_WHM,BW OLTP Direct Access
RSOBCF,BR81000016,BW_DEPRECATED,BI Business Content Framework + Upgrade (obsolete)
RSOBIZC,BR81000016,BW_DEPRECATED,BI Content: BI Adapter
RSOBI_MF,BR81000016,BW_META_DATA,SOBI Model Factory
RSOBI_MF_CORE,BR81000016,BW_META_DATA,SOBI Model Factory: Core Functionality
RSOBI_MF_EXT,BR81000016,BW_META_DATA,SOBI Model Factory: Interface for Field Enhancement Tool
RSOBI_MF_MMR,BR81000016,BW_META_DATA,SOBI Model Factory: BI Repository MMR Connection
RSOBI_MF_UI,BR81000016,BW_META_DATA,SOBI Model Factory: Dialog
RSOD,BR81000016,BW_CORE_META_DATA,KW Document Link (Core)
RSODP,BR81000019,BW_META_DATA,Operational Data Provider
RSODP_WHM,BR81000019,BW_WHM,WHM Components of ODP based on Classical InfoSets
RSODSO,BR81000018,BW_WHM,Main Package for All RSODSO_* Packages
RSODSO_ACTIVATION,BR81000018,BW_WHM,DataStore Object: Activation of Data
RSODSO_ACT_MPP,BR81000018,BW_WHM,DSO activation using SQL mass processing
RSODSO_API,BR81000018,BW_WHM,APIs for DataStore Objects (Read
RSODSO_DTP,BR81000018,BW_WHM,DTP-Relevant Implementation for ODS Objects
RSODSO_MPP_TEST,BR81000018,BW_WHM,
RSODSO_RDA,BR81000018,BW_WHM,Real-Time Data Acquisition for DataStore Objects
RSODSO_ROLLBACK,BR81000018,BW_WHM,DataStore Object: Deletion of Requests
RSODSO_RSDRO,BR81000018,BW_WHM,DataStore Object: 3.0/3.5 Development
RSODSO_RUNTIME,BR81000018,BW_WHM,Runtime Measurement
RSODSO_SETTINGS,BR81000018,BW_WHM,105
RSODSO_SID,BR81000018,BW_WHM,SID Generation in Context of DataStore Objects
RSODSO_SID_MPP,BR81000018,BW_WHM,MPP-Optimized Generation of SIDs
RSODSO_TEST,BR81000018,BW_WHM,Test-Relevant Objects - Transport within the SAP Landscape
RSODSO_TOOLS,BR81000018,BW_WHM,Tools for DataStore Objects
RSODSO_UPDATE,BR81000018,BW_WHM,DataStore Object: Loading of Data
RSOD_EXTENSION,BR81000016,BW_META_DATA,BW Document Connection (Components Outside of CORE)
RSORA,BR81000012,BW_INFOCUBE_OPERATIONS,BW: Oracle Porting
RSORC,BR81000016,BW_DEPRECATED,Resource Controller objects for DWH Modeling.
RSOS,BR81000016,BW_CORE_META_DATA,TRex Search for BW Repository Objects
RSOSC,BR81000016,RSO_MAIN,BI Meta Object Framework Scoping Engine
RSOS_ES,BR81000016,BW_META_DATA,BI Implementation of the Enterprise Search Connector
RSO_API,BR81000016,RSO_MAIN,Program Interface for the BW Repository
RSO_BIXP,BR81000016,BW_COMPOSITES,BI Repository: TLOGO Object for Conversions
RSO_BOIS,BR81000016,BW_META_DATA,BW Repository: Integration of BOBJ Information Steward
RSO_COMP,BR81000016,BW_CORE_META_DATA,CORE Interfaces and Classes for Converting to Components
RSO_EXTENSION,BR81000016,BW_META_DATA,BW Repository (Parts Not Within CORE)
RSO_MAIN,BR81000016,BW_CORE_META_DATA,BI Repository (Complete Package)
RSO_MMR,BR81000016,BW_META_DATA,BW Repository MMR Connection
RSO_TLOGO,BR81000016,RSO_MAIN,BI TLOGO Framework
RSPC,BR81000019,BW_WHM,Process Chains
RSPC_SAPCPS,HLB0100092,BW_WHM,Process Types for SAP CPS
RSPLAPI,BR81000031,BW_PLANNING,BI Integrated Planning API
RSPLF,BR81000031,BW_PLANNING,Planning Services Framework
RSPLFA,BR81000031,BW_PLANNING,API Framework for Planning Services
RSPLFB,BR81000031,BW_PLANNING,Planning Service Builder
RSPLFC,BR81000031,BW_PLANNING,Services Type Planning
RSPLFD,BR81000031,BW_PLANNING,Planning Service Type (Definition)
RSPLFR,BR81000031,BW_PLANNING,Planning Services Runtime
RSPLFS,BR81000031,BW_PLANNING,Planning Service
RSPLFU,BR81000031,BW_PLANNING,Utilities
RSPLPPM,BR81000031,BW_DEPRECATED,Planning Process Management
RSPLS,BR81000031,BW_PLANNING,Planning: General Services
RSPLS_BENCHMK,B750000096,RS_BCT_STRUPAK,BI Content: BI Integrated Planning Performance Benchmark
RSPLS_BENCHMK_B,B750000096,RS_BCT_STRUPAK_B,BI Content: BI Integrated Planning Performance Benchmark (Ba
RSPLS_PC,BR81000031,BW_WHM,
RSPLTC,BR81000031,RS_TCO_MAIN_MM,Technical Content for BI Planning Process Management
RSPLW,BR81000031,BW_PLANNING,Planning Workbench
RSPLWF,BR81000031,BW_PLANNING,BI Integrated Planning Workflow Connection
RSPOR,BR81000011,BW_BEX,Portal Integration
RSPP,BR81000018,BW_WHM,125
RSQBW,ARS0000021,BW_META_DATA,BW-Specific Parts of the InfoSet Query
RSQBW_META_DATA,BR81000016,BW_CORE_META_DATA,BI InfoSet Metadata
RSQM_UTIL_VIRT,ARS0000025,BW_COMPOSITES,QM Check Utilities for Component SAP_BW_VIRTUAL_COMP
RSQVT,J040000001,BW_SYS_DB,SAP Query Analysis Tool
RSR,BR81000011,BW_RSRT,BW: General reporting processor
RSRB,BR81000011,BW_BEX,BW: Batch Reporting
RSRB12,ARS0000021,BW_BEX,Batch reporting objects in release 1.2
RSRB20,BR81000012,BW_BEX,Objects of Batch Reporting in Release 2.0
RSRD,BR81000011,BW_BEX,BW: Broadcasting
RSRDA,BR81000011,BW_BEX,Broadcasting - ALV
RSRDA_I,BR81000011,BW_BEX,Broadcasting - ALV Internal
RSRDE,BR81000011,BW_BEX,Broadcasting - Enhancements
RSRD_ADMIN,BR81000011,BW_BEX,Broadcasting  Administration
RSRD_MS,BR81000011,BW_BEX,Broadcasting - Integration in MS Office
RSRD_RLP,BR81000011,BW_BEX,Broadcasting - Enhancement for Report List Pattern (RLP)
RSREQARCH,BR81000019,BW_WHM,Archiving of Request - Status Management
RSROA,BR81000012,BW_ANALYTICAL_ENGINE,OLAP Aggregation Engine
RSROA_BUCKET,BR81000012,RSROA,Bucket - Handling
RSROA_FIPT,BR81000012,RSROA,OLAP Service: Fast Transformation
RSROA_GEN,BR81000012,RSROA,OLAP: Generation
RSROA_MISC,BR81000012,RSROA,OLAP: Various
RSROA_RT,BR81000012,RSROA,OLAP: Kernel Runtime
RSROA_SHELL,BR81000012,RSROA,OLAP: Instance Administration
RSROA_VAR,BR81000012,BW_ANALYTICAL_ENGINE,OLAP Variables
RSROUT,BR81000019,BW_WHM,Routines
RSRQ,BR81000032,BW_BPS,BW Tools (BWT) for BPS
RSRSID,BR81000012,BW_ANALYTICAL_ENGINE,Surrogate Key Conversion
RSRTRACE,BR81000012,BW_ANALYTICAL_ENGINE,BW: OLAP Trace Tool
RSRTS_ODP,BR81000012,BW_META_DATA,TransientProvider Based on ODP
RSRT_BICS,BR81000012,BW_ANALYTICAL_ENGINE,131
RSRT_BICS_FW,BR81000012,RSRT_BICS,174
RSRT_BICS_MODEL,BR81000012,RSRT_BICS_FW,175
RSRT_BICS_RENDERER,BR81000012,RSRT_BICS_FW,175
RSRT_BICS_VIEWER,BR81000012,RSRT_BICS_FW,175
RSRT_DESIGNTIME,BR81000011,BW_RSRT,Design Time for Report Monitor (3.x Web Objects)
RSRULE,BR81000019,BW_WHM,
RSRULE_VIEW,BR81000019,BW_WHM,
RSRV,ARS0000022,BW_WHM,Analysis and Repair of BW Objects
RSR_CACHE,BR81000012,BW_ANALYTICAL_ENGINE,BW: Reporting Processor Cache
RSR_CORE,BR81000018,BW_CORE,Processor for Core Objects Reporting
RSR_DECRYPT,BR81000012,BW_ANALYTICAL_ENGINE,OLAP Decryption Tool
RSR_DR,BR81000012,BW_ANALYTICAL_ENGINE,BW Interface to Drag&Relate
RSR_EXCEL_DESIGNTIME,BR81000011,BW_ANALYZER,BEx Analyzer Design Time
RSR_EXCEL_PRECALC,BR81000011,BW_BEX,Package for Precalculation of Workbooks
RSR_EXCEL_RUNTIME,BR81000011,BW_ANALYZER,Excel Runtime Objects
RSR_EXPLAIN,BR81000012,BW_ANALYTICAL_ENGINE,Explain Key Figure
RSR_HIER,BR81000012,BW_ANALYTICAL_ENGINE,OLAP Hierarchy - Services
